"gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","numAdminTickets","numTechTickets","Churn","predicted_probability","y"
"1","1","2","2",29,"2","1","3","2","2","2","2","2","2","2","1","3",20,540.05,0,0,"1",0.0163472861419464,"0"
"2","2","2","1",23,"2","3","2","1","1","1","1","1","3","1","1","3",86.8,1975.85,4,0,"1",0.343831371598019,"0"
"1","1","2","1",57,"1","2","1","3","3","3","1","3","3","1","2","1",58.75,3437.45,0,1,"1",0.0281633535050089,"0"
"2","1","2","2",72,"1","2","1","3","3","3","3","1","1","3","1","2",45.25,3139.8,0,0,"1",7.26137278755807e-05,"0"
"2","1","2","1",66,"1","2","1","3","3","3","3","3","1","3","2","1",56.6,3789.2,0,0,"1",0.000198546359452863,"0"
"2","1","2","2",65,"2","3","1","1","3","3","3","3","3","3","2","1",84.2,5324.5,0,0,"1",0.000295374380306862,"0"
"1","1","1","1",8,"2","1","2","1","1","1","1","3","1","1","2","1",80,624.6,0,0,"1",0.653068707078219,"0"
"1","1","1","1",4,"2","1","2","1","1","1","1","1","1","1","2","3",70.15,268.35,0,0,"2",0.756594374984382,"0"
"1","1","2","1",71,"2","3","3","2","2","2","2","2","2","3","1","1",24.75,1836.9,0,0,"1",0.000144943847639025,"0"
"2","1","2","2",1,"2","1","3","2","2","2","2","2","2","2","2","3",20.2,20.2,0,0,"1",0.173189010596358,"0"
"2","1","2","1",4,"2","1","1","1","1","1","3","1","1","1","1","4",50.05,179.35,0,0,"2",0.299677509298982,"0"
"1","1","1","1",12,"2","1","3","2","2","2","2","2","2","2","2","1",19.35,219.35,0,0,"1",0.087553308196445,"0"
"2","1","1","1",24,"1","2","1","3","1","1","1","3","3","2","2","4",50.6,1288.75,0,0,"1",0.0551106704729441,"0"
"1","1","2","2",31,"2","1","1","3","1","3","3","3","3","2","2","4",81.15,2545.75,0,0,"1",0.0113276711719712,"0"
"1","1","2","1",1,"2","1","1","1","1","1","1","3","1","1","1","4",55.2,55.2,0,0,"2",0.428604309529236,"0"
"2","1","1","1",30,"2","3","2","1","1","1","3","1","3","1","2","2",89.9,2723.15,0,0,"1",0.19356201044984,"0"
"1","1","2","2",47,"2","3","1","3","3","1","3","3","3","3","2","2",85.3,4107.25,0,0,"1",0.000792232713907228,"0"
"2","1","1","1",54,"2","3","2","3","3","1","3","3","3","3","2","2",108,5760.65,0,0,"1",0.00120268646095713,"0"
"2","1","1","1",50,"2","1","2","3","3","1","3","1","3","1","2","2",93.5,4747.5,0,0,"1",0.0131647340864787,"0"
"2","1","1","1",1,"2","1","2","3","1","1","1","1","3","1","2","4",84.6,84.6,0,1,"2",0.852728341319756,"0"
"1","1","1","1",72,"2","1","3","2","2","2","2","2","2","3","1","2",20.25,1566.9,0,0,"1",8.32601623307907e-05,"0"
"1","1","1","1",29,"2","3","3","2","2","2","2","2","2","1","1","3",25.15,702,0,0,"1",0.0567783367728139,"0"
"2","1","1","1",2,"2","3","1","1","3","1","1","1","1","1","2","4",54.4,114.1,0,0,"2",0.467948295491801,"0"
"1","1","1","1",10,"1","2","1","1","1","1","3","1","1","3","2","4",29.6,299.05,0,0,"1",0.0634260507098285,"0"
"2","1","2","1",18,"2","3","2","1","1","1","1","1","1","1","2","3",73.15,1305.95,0,0,"1",0.552695799678607,"0"
"1","2","1","1",11,"2","1","2","1","3","1","1","3","3","1","2","3",95,1120.3,0,0,"2",0.583189824073078,"0"
"2","1","1","1",16,"2","1","3","2","2","2","2","2","2","3","1","4",19.75,284.35,0,0,"1",0.00748951822278502,"0"
"1","1","1","1",72,"2","3","1","1","3","3","3","3","3","3","1","1",86.6,6350.5,0,1,"1",0.000583527373742284,"0"
"2","1","1","1",72,"2","3","2","1","3","3","3","3","3","3","1","1",109.2,7878.3,4,0,"1",0.000266796100135325,"0"
"1","1","2","2",41,"2","1","1","3","1","1","3","3","3","2","2","2",74.7,3187.65,0,2,"1",0.108141437528831,"0"
"1","2","2","1",65,"2","1","2","3","3","3","1","1","3","1","1","3",94.4,6126.15,0,0,"1",0.00542330263118065,"0"
"1","2","1","1",13,"2","1","1","1","3","3","1","1","1","1","2","3",54.8,731.3,0,0,"1",0.30788289160437,"0"
"2","2","1","1",4,"2","1","2","3","1","1","1","1","1","1","1","3",75.35,273.4,1,0,"1",0.589583508179462,"0"
"2","1","1","1",41,"2","3","1","1","1","3","1","1","3","2","1","4",65,2531.8,0,0,"1",0.0125436324682113,"0"
"2","2","1","1",15,"2","1","2","1","3","1","1","1","1","1","2","3",74.4,1074.3,0,0,"2",0.501276253063322,"0"
"2","1","1","1",1,"2","1","1","3","1","1","1","1","1","1","2","4",48.55,48.55,0,0,"2",0.384863474732219,"0"
"2","1","1","1",42,"2","3","2","3","3","3","1","1","3","2","2","3",99,4298.45,0,0,"1",0.0216905250514591,"0"
"1","1","2","1",51,"2","1","2","3","3","3","1","3","1","2","2","3",93.5,4619.55,5,0,"1",0.00630332399201503,"0"
"1","1","2","2",2,"2","1","2","1","1","1","1","1","1","1","1","3",70.4,147.15,0,0,"2",0.696585150175691,"0"
"2","2","2","1",1,"1","2","1","1","3","1","1","3","1","1","1","3",40.2,40.2,0,0,"2",0.595450134954342,"0"
"2","1","1","2",32,"2","3","1","1","3","3","3","3","3","2","1","2",83.7,2633.3,0,0,"1",0.0133142855921488,"0"
"2","1","1","1",10,"2","1","3","2","2","2","2","2","2","1","2","4",19.85,193.05,0,0,"1",0.153910270222931,"0"
"1","1","2","2",67,"1","2","1","1","3","3","3","3","3","3","2","3",59.55,4103.9,0,0,"1",0.000389803356287851,"0"
"1","1","2","2",61,"2","3","2","3","3","3","3","3","3","3","1","2",115.1,7008.15,0,0,"1",0.00035509620525715,"0"
"2","1","1","1",50,"2","3","2","3","3","3","3","3","3","2","1","2",114.35,5791.1,0,0,"1",0.00434714997268021,"0"
"1","1","2","1",2,"2","1","1","1","1","1","1","1","1","1","2","2",44.6,80.55,0,0,"2",0.51614249895812,"0"
"1","2","2","1",29,"1","2","1","3","1","3","1","1","3","1","2","3",45,1228.65,4,0,"1",0.113191538697695,"0"
"2","2","1","1",3,"1","2","1","1","1","3","1","1","3","1","2","3",41.15,132.2,0,0,"2",0.684601176884282,"0"
"2","2","1","1",13,"2","3","2","1","3","3","1","3","3","1","2","3",106.9,1364.3,0,1,"2",0.825094921331758,"0"
"2","2","2","1",57,"2","3","2","1","3","1","1","1","3","1","2","3",89.85,4925.35,5,0,"1",0.0283757193871024,"0"
"1","1","1","1",31,"1","2","1","3","3","1","3","1","3","3","2","1",49.85,1520.1,0,0,"1",0.00544916922177977,"0"
"1","1","2","1",45,"2","3","2","3","3","3","3","3","3","2","1","4",113.3,5032.25,0,0,"1",0.00675618237818972,"0"
"1","1","2","2",61,"2","3","1","3","3","3","3","3","3","3","1","4",88.1,5526.75,2,0,"1",0.000138000077833029,"0"
"2","1","1","1",50,"2","3","3","2","2","2","2","2","2","3","1","1",24.9,1195.25,0,0,"1",0.000786269894429321,"0"
"1","2","1","1",19,"2","1","2","3","3","1","3","3","3","1","2","4",105,2007.25,0,0,"1",0.177353534462381,"0"
"2","1","1","1",59,"2","1","3","2","2","2","2","2","2","3","1","4",19.35,1099.6,0,2,"2",0.00385221712873677,"0"
"1","1","2","1",71,"2","3","3","2","2","2","2","2","2","3","2","2",24.25,1732.95,0,0,"1",0.000167472124103091,"0"
"1","2","1","1",16,"2","1","2","1","1","1","3","3","3","1","2","3",94.45,1511.2,0,1,"2",0.823669468933244,"0"
"2","1","2","1",57,"2","1","1","3","3","1","3","1","1","3","2","3",59.75,3450.15,0,0,"1",0.000384344690578948,"0"
"2","1","1","1",1,"1","2","1","1","1","1","1","1","1","1","1","1",24.8,24.8,0,0,"2",0.623302276467938,"0"
"2","2","2","1",20,"2","3","2","1","3","1","3","3","3","1","1","3",107.05,2172.05,0,0,"1",0.287109878294514,"0"
"2","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","1","4",70.6,70.6,0,0,"2",0.635662827813491,"0"
"2","1","2","1",5,"2","3","2","1","3","1","3","1","1","1","2","3",85.4,401.1,0,0,"2",0.628861891082594,"0"
"1","1","2","1",52,"2","3","2","1","3","3","1","3","3","1","2","3",105.05,5624.85,0,5,"2",0.980661179411386,"0"
"2","2","2","1",21,"2","1","1","3","3","1","1","1","3","1","2","1",64.95,1339.8,0,0,"1",0.102039905883713,"0"
"2","1","1","1",14,"1","2","1","1","1","3","3","3","3","1","2","3",55,771.95,0,0,"1",0.342902445940363,"0"
"1","1","1","1",5,"2","1","1","1","3","1","1","1","1","1","1","1",50.55,244.75,0,0,"1",0.330440853718317,"0"
"1","1","1","1",6,"2","1","1","3","3","1","1","1","1","1","1","4",55.15,322.9,0,0,"1",0.170222938698068,"0"
"1","1","1","1",10,"2","1","1","1","3","1","1","1","1","1","1","3",51.2,498.25,0,0,"1",0.267684594080808,"0"
"1","1","1","2",1,"2","3","3","2","2","2","2","2","2","1","1","4",25.4,25.4,0,0,"1",0.274230670703731,"0"
"1","1","1","1",68,"2","3","1","3","1","1","1","1","1","1","1","4",54.45,3687.75,0,0,"1",0.00255831019945698,"0"
"2","1","2","2",18,"2","1","2","1","1","3","1","3","3","1","1","4",95.15,1779.95,0,2,"2",0.836659016242865,"0"
"1","1","1","1",22,"2","3","2","1","1","1","1","1","1","2","2","2",76,1783.6,0,0,"1",0.221638841862419,"0"
"1","1","1","1",20,"2","1","1","1","1","1","1","1","1","1","2","3",44.35,927.15,0,0,"1",0.263830603127305,"0"
"2","1","2","1",1,"2","1","2","1","1","1","1","1","1","1","1","3",70,70,0,0,"2",0.713977939360281,"0"
"2","2","1","1",8,"2","1","2","1","3","1","1","1","1","1","2","3",74.5,606.55,0,0,"2",0.641331855380585,"0"
"2","1","1","1",10,"2","1","1","1","1","1","1","1","1","1","2","2",44.85,435.4,0,0,"2",0.342846498623359,"0"
"2","2","1","1",24,"2","3","2","1","1","1","1","1","1","1","2","3",76.1,1712.7,0,0,"2",0.479953251598506,"0"
"2","1","1","1",35,"2","1","1","3","3","3","1","1","1","2","1","4",61.2,2021.2,0,0,"1",0.0056768283263388,"0"
"2","1","2","2",23,"2","1","2","1","3","3","3","1","1","2","1","4",86.8,1940.8,0,0,"1",0.0405447895647066,"0"
"1","2","1","1",6,"2","1","2","1","1","1","1","3","3","1","2","3",89.35,567.8,0,0,"1",0.7670007565926,"0"
"1","1","1","1",12,"2","1","3","2","2","2","2","2","2","1","1","4",19.7,220.35,2,0,"1",0.100714186644957,"0"
"2","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","1","4",20.25,20.25,0,0,"1",0.2151058796738,"0"
"1","1","2","2",71,"2","1","2","1","1","3","1","1","1","3","1","3",76.05,5436.45,0,0,"1",0.000565070640012362,"0"
"2","2","2","1",35,"2","3","2","1","1","3","1","3","3","1","2","3",100.8,3437.5,3,0,"1",0.188091414397055,"0"
"2","1","2","2",40,"2","3","1","1","1","3","1","3","3","1","2","3",74.55,3015.75,0,0,"1",0.0527494015510419,"0"
"1","1","1","2",1,"2","1","2","3","1","1","1","1","1","1","2","4",73.6,73.6,0,0,"2",0.601148080868718,"0"
"2","1","1","1",23,"2","1","1","1","1","1","1","3","3","2","2","1",64.9,1509.8,0,0,"1",0.079323857090308,"0"
"1","2","1","1",4,"2","3","2","1","1","1","1","3","3","1","2","3",95.45,396.1,0,0,"2",0.835584396353383,"0"
"2","1","1","1",4,"2","1","2","1","1","3","3","1","3","1","2","3",90.4,356.65,0,0,"1",0.63031415175222,"0"
"1","1","2","2",68,"1","2","1","1","3","3","3","3","3","3","1","2",60.3,4109,0,1,"1",0.000762650012164822,"0"
"2","1","1","2",38,"2","3","2","1","3","1","1","1","1","1","2","4",81.85,3141.7,0,0,"1",0.0812751266526834,"0"
"2","1","2","2",52,"2","3","3","2","2","2","2","2","2","3","1","4",24.8,1229.1,0,0,"1",0.000453409893857317,"0"
"2","2","2","1",32,"2","3","2","1","1","1","1","1","1","1","2","3",74.9,2303.35,0,0,"2",0.320549140184532,"0"
"2","1","2","2",29,"2","1","1","1","1","3","3","3","3","3","1","4",75.55,2054.4,4,0,"1",0.00281176759697938,"0"
"2","2","2","2",38,"2","3","2","1","3","1","1","3","3","1","1","3",101.15,3741.85,0,2,"1",0.665274888895242,"0"
"2","1","1","2",48,"2","3","1","3","1","3","1","3","3","2","2","2",78.75,3682.45,0,0,"1",0.00547889925338258,"0"
"1","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","2","1",19.25,19.25,0,0,"1",0.357467891510443,"0"
"1","1","1","1",22,"2","1","2","3","1","1","3","1","3","1","2","3",89.05,1886.25,0,0,"1",0.236874624963946,"0"
"1","1","1","1",43,"2","3","2","3","3","3","3","3","3","3","1","2",115.05,4895.1,0,0,"1",0.00181369460639753,"0"
"1","2","2","1",5,"2","1","2","1","1","1","1","1","1","1","2","3",69.35,341.6,0,0,"1",0.784771478147028,"0"
"2","1","1","1",5,"2","1","2","1","1","1","1","3","1","1","2","3",80.6,415.55,0,0,"2",0.7107562178507,"0"
"2","1","2","2",51,"2","3","2","3","3","1","3","3","3","2","1","2",110.05,5686.4,0,0,"1",0.00412621097516033,"0"
"2","1","1","1",71,"2","1","3","2","2","2","2","2","2","3","2","2",19.9,1355.1,0,0,"1",0.000114499819366085,"0"
"1","1","2","2",38,"2","1","1","3","3","1","3","3","3","2","1","2",80.3,3058.65,0,3,"2",0.234802860618377,"0"
"2","2","2","1",24,"2","1","2","1","1","3","1","3","3","1","2","3",93.15,2231.05,0,2,"2",0.906810891302224,"0"
"2","1","2","1",35,"2","3","2","1","1","1","3","3","1","1","2","2",91.5,3236.35,0,0,"1",0.123710724477094,"0"
"1","2","1","1",54,"2","3","1","3","3","1","3","3","3","2","1","1",82.45,4350.1,0,5,"2",0.801687119540109,"0"
"1","1","2","2",72,"1","2","1","1","3","3","3","3","3","3","2","3",60,4264,0,0,"1",0.000253074377786174,"0"
"2","1","1","1",1,"2","1","1","1","1","1","1","1","1","1","2","3",44.8,44.8,0,0,"1",0.606400153931827,"0"
"1","1","2","2",9,"2","1","1","3","1","1","1","1","1","2","1","4",48.6,422.3,1,0,"1",0.0840693623668468,"0"
"2","1","1","1",69,"1","2","1","3","3","1","3","3","3","3","2","1",60.05,4176.7,0,0,"1",0.000203895884543435,"0"
"1","1","2","1",52,"2","3","2","1","3","1","3","3","3","1","2","2",102.7,5138.1,4,0,"1",0.0223380940298154,"0"
"1","2","2","1",11,"2","1","2","1","1","1","3","3","1","1","2","3",82.9,880.05,0,0,"1",0.636662670409527,"0"
"1","2","1","1",2,"2","1","2","1","1","1","1","1","1","1","2","3",70.35,139.05,0,0,"2",0.82611493901144,"0"
"1","2","2","2",28,"1","2","1","1","1","1","1","3","1","1","2","3",35.9,973.65,0,0,"1",0.244584509483969,"0"
"1","2","1","1",17,"2","3","2","1","1","3","1","1","1","1","2","2",82.65,1470.05,3,0,"1",0.462426338969976,"0"
"1","1","2","2",35,"2","1","3","2","2","2","2","2","2","3","2","4",19.85,739.35,0,0,"1",0.00205465954106743,"0"
"1","1","1","1",8,"2","1","3","2","2","2","2","2","2","2","2","4",19.2,161.95,0,0,"1",0.0947632571031228,"0"
"2","1","1","1",46,"2","3","2","1","3","3","1","3","1","2","2","2",94.9,4422.95,0,0,"1",0.0189266373970974,"0"
"1","1","1","1",7,"2","3","2","1","1","1","1","1","1","1","2","3",73.85,511.25,0,0,"2",0.777139140156622,"0"
"1","1","1","1",2,"2","3","2","1","1","3","1","1","1","1","1","4",80.6,155.8,0,0,"2",0.665298442800321,"0"
"2","1","2","2",68,"2","3","1","1","3","3","3","1","3","2","2","1",75.8,5293.95,0,6,"2",0.853219715028715,"0"
"1","1","1","1",43,"2","3","2","1","3","3","1","3","3","3","2","3",104.6,4759.85,0,4,"2",0.718449622348482,"0"
"1","1","1","1",68,"2","3","1","3","3","3","3","3","3","3","2","3",88.15,6148.45,0,0,"1",0.000199835703790608,"0"
"1","1","1","1",36,"2","1","2","1","3","1","1","3","3","1","2","2",94.8,3565.65,0,0,"1",0.0887313232486139,"0"
"2","1","2","1",63,"2","3","2","1","3","3","1","3","3","1","2","3",103.4,6603,0,4,"2",0.82384131016201,"0"
"1","2","1","1",32,"2","1","1","1","3","1","3","1","1","1","1","1",54.65,1830.1,0,0,"1",0.0522496573682521,"0"
"1","1","2","1",71,"2","3","1","3","3","3","3","3","3","3","1","2",85.75,6223.8,0,0,"1",8.41982745795264e-05,"0"
"1","1","2","2",66,"2","3","1","3","3","3","1","1","1","1","2","1",67.45,4508.65,0,0,"1",0.00223828238514937,"0"
"2","1","1","1",63,"2","1","3","2","2","2","2","2","2","2","1","4",20.5,1328.15,0,0,"1",0.000686242145911197,"0"
"1","1","1","2",41,"2","1","3","2","2","2","2","2","2","2","2","2",20.25,865,4,0,"1",0.00512979034578808,"0"
"1","2","1","1",1,"2","3","2","1","1","1","1","1","1","1","2","3",72.1,72.1,0,0,"1",0.889132818218491,"0"
"1","1","1","1",2,"2","1","2","1","1","1","1","3","3","1","2","3",90.4,168.2,0,1,"2",0.934266304992611,"0"
"1","1","2","1",70,"2","1","3","2","2","2","2","2","2","3","1","1",19.45,1303.5,0,1,"1",0.000491712035041324,"0"
"1","1","1","1",23,"1","2","1","1","1","1","1","3","3","1","2","3",44.95,996.85,0,0,"1",0.30105720704313,"0"
"1","2","2","1",64,"2","1","2","3","3","3","1","1","3","2","1","1",97,6430.9,0,0,"1",0.00199807417532807,"0"
"2","1","2","2",37,"2","3","1","3","1","3","3","1","1","3","2","2",62.8,2278.75,5,0,"1",0.00187882754636468,"0"
"2","1","1","2",17,"2","1","1","1","1","1","1","1","1","2","1","4",44.6,681.4,2,0,"1",0.0675873913469144,"0"
"1","2","1","1",7,"2","1","2","1","1","1","1","3","3","1","2","3",89.15,574.35,0,0,"1",0.753340806261048,"0"
"2","1","2","2",4,"2","3","2","1","3","3","1","1","1","1","2","1",84.8,371.9,0,0,"2",0.615579120328284,"0"
"1","2","1","1",21,"1","2","1","3","1","1","1","3","1","1","2","3",41.9,840.1,0,1,"2",0.605929375273545,"0"
"1","1","1","1",10,"2","1","2","1","1","1","1","1","3","1","2","1",80.25,846,0,0,"2",0.61168766088001,"0"
"1","2","1","1",16,"2","3","1","3","1","1","1","1","1","1","2","3",54.1,889,0,0,"1",0.339209435419729,"0"
"2","1","2","1",64,"2","3","2","1","3","1","3","3","3","3","2","3",105.25,6823.4,0,0,"1",0.00111299541614602,"0"
"2","2","2","1",27,"1","2","1","3","1","1","1","1","1","1","1","2",30.75,805.1,0,0,"2",0.0967925252911029,"0"
"2","1","2","2",42,"2","3","2","3","1","1","1","3","3","2","1","3",97.1,4016.75,0,0,"1",0.026177739911825,"0"
"2","1","1","2",5,"2","1","3","2","2","2","2","2","2","1","1","4",20.2,83.75,0,0,"1",0.153553221725287,"0"
"1","1","1","1",41,"2","1","2","1","3","1","3","3","3","3","2","1",98.8,3959.15,0,0,"1",0.00585487574803543,"0"
"2","1","2","1",58,"2","1","1","1","1","3","1","1","1","2","1","2",50.3,2878.55,0,0,"1",0.00232808645882925,"0"
"1","1","1","1",47,"2","1","3","2","2","2","2","2","2","3","2","4",20.55,945.7,4,0,"1",0.000691809550187453,"0"
"2","1","1","1",18,"2","1","2","1","1","1","3","1","1","1","2","1",75.9,1373.05,2,0,"1",0.342169666776292,"0"
"2","1","1","1",5,"2","1","2","1","1","3","1","3","3","1","1","1",96.5,492.55,0,0,"2",0.541864509206505,"0"
"2","1","2","1",23,"2","1","1","3","1","1","1","1","3","1","2","1",59.95,1406,0,0,"1",0.100529234430308,"0"
"1","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","1","4",19.15,19.15,0,0,"1",0.239984910105797,"0"
"2","1","2","1",71,"2","3","2","1","1","3","1","3","3","2","2","2",98.65,6962.85,0,0,"1",0.00350897152951009,"0"
"2","1","2","2",72,"2","3","2","3","3","3","3","3","3","3","2","2",112.6,8126.65,0,0,"1",0.000196758722748195,"0"
"2","1","2","2",33,"2","1","3","2","2","2","2","2","2","2","1","4",20.6,690.25,0,0,"1",0.00709948001035317,"0"
"2","1","1","1",2,"2","3","2","1","1","1","1","3","1","1","2","3",85.65,181.5,0,0,"2",0.811188601926508,"0"
"2","1","1","2",24,"1","2","1","3","1","1","3","1","1","3","1","4",35.75,830.8,1,0,"1",0.00661761888429797,"0"
"1","1","2","2",56,"2","3","2","1","3","3","3","1","3","2","2","2",99.75,5608.4,0,0,"1",0.00623897294840832,"0"
"2","1","1","1",37,"2","1","2","1","3","1","1","3","3","1","2","2",96.1,3646.8,0,0,"1",0.0716474893422307,"0"
"1","1","1","1",43,"2","3","1","1","3","3","3","3","3","2","1","2",85.1,3662.25,0,0,"1",0.00611366976591071,"0"
"2","1","1","1",1,"1","2","1","1","1","1","1","1","1","1","1","4",25.35,25.35,0,0,"1",0.557623720928471,"0"
"1","1","2","1",25,"2","3","2","1","1","3","3","3","3","1","2","1",104.95,2566.5,0,2,"2",0.866275016849906,"0"
"1","1","1","1",61,"2","3","1","3","3","3","3","3","3","3","1","3",89.65,5308.7,0,0,"1",0.000244213109679936,"0"
"2","1","1","1",17,"2","3","2","1","1","3","3","1","1","2","1","3",86.75,1410.25,0,0,"1",0.196502903884206,"0"
"1","1","2","1",41,"2","1","2","1","3","3","3","1","1","2","2","1",86.2,3339.05,0,0,"1",0.0202321276671245,"0"
"2","1","1","1",1,"2","1","1","1","3","1","1","1","1","1","1","4",50.65,50.65,0,0,"2",0.325822120362167,"0"
"2","2","2","2",72,"1","2","1","3","3","3","3","3","3","3","2","1",64.8,4732.35,0,0,"1",0.000149858071834153,"0"
"2","1","1","1",1,"2","3","2","1","3","1","1","1","3","1","2","2",90.85,90.85,0,0,"2",0.685562526287672,"0"
"2","1","1","1",48,"2","3","2","1","3","3","1","3","3","3","2","1",108.1,5067.45,0,0,"1",0.0036441187041682,"0"
"2","2","2","1",11,"2","1","3","2","2","2","2","2","2","1","1","4",19.95,214.75,0,0,"2",0.130071311851194,"0"
"1","2","2","1",55,"2","3","2","1","3","3","1","1","1","1","2","3",85.45,4874.7,0,4,"2",0.928503200628822,"0"
"1","1","1","1",42,"1","2","1","3","3","3","3","1","3","2","2","3",54.75,2348.45,2,0,"1",0.00859711793921172,"0"
"2","1","1","1",44,"2","3","2","1","1","3","1","1","3","1","2","4",90.4,4063,0,0,"1",0.0690125126992937,"0"
"2","1","1","2",1,"2","1","1","1","1","1","1","1","1","1","1","3",44,44,0,0,"1",0.515166541442084,"0"
"1","1","1","1",27,"2","3","2","1","1","1","1","3","3","1","2","1",95.6,2595.25,0,0,"1",0.333551629826044,"0"
"2","2","2","1",27,"2","3","1","1","3","3","3","3","3","1","2","1",84.8,2309.55,0,0,"1",0.0925137196255428,"0"
"1","2","1","1",2,"2","1","1","1","1","1","1","1","1","1","2","3",44.3,89.3,0,0,"1",0.675616857555646,"0"
"1","1","1","1",19,"2","1","3","2","2","2","2","2","2","1","1","4",19.9,367.55,0,0,"1",0.0645325354645332,"0"
"1","2","2","1",42,"2","3","2","1","1","1","1","3","3","1","2","3",95.05,3944.5,0,0,"1",0.173264181610823,"0"
"1","1","1","1",66,"2","3","1","3","3","3","3","3","3","3","2","2",90.05,5965.95,0,0,"1",0.000156478249484577,"0"
"2","2","2","1",33,"2","3","2","3","1","3","3","3","3","1","2","1",109.9,3694.7,0,0,"1",0.112725253563828,"0"
"1","1","1","1",34,"2","1","2","1","3","1","1","1","1","1","2","2",73.95,2524.45,0,0,"2",0.113564292566963,"0"
"2","2","1","1",33,"1","2","1","1","1","3","3","3","3","1","2","3",54.6,1803.7,0,0,"1",0.125383773263083,"0"
"1","1","2","2",23,"2","1","3","2","2","2","2","2","2","2","1","4",20.05,415.1,4,0,"1",0.0147907332130398,"0"
"1","1","1","1",32,"2","1","3","2","2","2","2","2","2","2","1","1",19.75,624.15,0,0,"1",0.0129080794892927,"0"
"1","1","1","1",11,"2","1","3","2","2","2","2","2","2","2","1","2",20.05,237.7,0,0,"1",0.0571019218804504,"0"
"2","1","2","2",69,"2","3","2","1","1","3","1","3","3","1","2","2",99.45,7007.6,0,7,"2",0.995126063127133,"0"
"1","1","2","1",68,"2","1","1","3","1","1","3","1","1","2","1","1",55.9,3848.8,0,0,"1",0.000717101397837455,"0"
"2","1","1","1",20,"2","1","3","2","2","2","2","2","2","3","2","4",19.7,419.4,3,0,"1",0.00636114271207716,"0"
"2","1","1","1",72,"2","1","3","2","2","2","2","2","2","3","2","2",19.8,1468.75,0,0,"1",0.000105813910914019,"0"
